,QueryID,QueryText,QueryImages,Label
74975,1653,WHAT ? @user @user @user @user url,raw_images/images_otweet_DataC/20518.png,0.0
75025,647,"Whoopi Goldberg you are an ugly "" human "" I'm sure Mrs Owens really wanted her 15 minutes of fame vs a lifetime with her husband #shutup url",raw_images/images_otweet_DataC/40234.png,0.0
75075,594,. @user executive order on immigration didn't lead to ISIS leader's arrest in NY . url url,raw_images/images_otweet_DataC/13969.png,0.0
75125,1530,"Look exactly the woman , HRC who started the #birtherism . She lies and lies about lying #NEVERHILLARY url",raw_images/images_otweet_DataC/38803.png,0.0
75175,1778,@user Don't recall Libs howling about direct calls for violence from their leaders ? Hypocrisy much url,raw_images/images_otweet_DataC/37542.png,0.0
75225,1394,#ThatAwkwardMoment @user has to basically admit Birtherism was conceived during Clintons 2008 campaign url,raw_images/images_otweet_DataC/38834.png,0.0
75275,608,Yooo for real . This crazy This is literally bananas RT @user : Don't be fooled . Don't vote for Hillary . url,raw_images/images_otweet_DataC/358.png,0.0
75325,1191,"@user @user @user @user @user Whatever you say bud ? Feel like citing your source . What does the term "" deficit "" mean in your mind ? url",raw_images/images_otweet_DataC/34632.png,0.0
75375,805,@user @user ABC News url,raw_images/images_otweet_DataC/22604.png,0.0
75425,1772,@user @user @user I'm anti democrats that aren't truly democrats . As everyone should be . url,raw_images/images_otweet_DataC/31025.png,0.0
75475,152,"The guy on the right approved the sale of bump stock in the United States . He's not a Russian bot , but he did sell them our uranium . #ParklandStudentsSpeak url",raw_images/images_otweet_DataC/9972.png,0.0
75525,106,@user The last 7 mass shootings the shooter was a Democrat or @user hater . We do need gun control changes ! Democrats shouldn't be allowed to buy guns ! url,raw_images/images_otweet_DataC/3639.png,0.0
75575,1703,"@user @user In 8 years , Obama never hit 3 % avg GDP . EVERY OTHER US PRES DID . Obama said Trump would need a magic wand to bring back any of the 303k manufacturing jobs lost during O's term . Trump already brought back 171k . Black unemp is at ALL TIME RECORD LOW . Trump hit 3.3 % Plus tax cut ! url",raw_images/images_otweet_DataC/3054.png,0.0
75625,1594,"As he raped the school lunch nutrition standards , Secretary of Ag said "" I wouldn't be as big as I am today without chocolate milk . "" No lie . url",raw_images/images_otweet_DataC/29524.png,0.0
75675,1867,"Trump tweet apparently references debunked claim relating to Gen . John "" Black Jack "" Pershing url url",raw_images/images_otweet_DataC/41198.png,0.0
75725,147,"Yes , it's true ... @user golf course failure added $ 33million to Puerto Rico's debt . url url",raw_images/images_otweet_DataC/10858.png,0.0
75775,617,FACT 21.7 % of prison inmates R NOT #American that's a lot of tax dollars to pay for people who shouldn't even BE HERE #refugees #MAGA url,raw_images/images_otweet_DataC/21998.png,0.0
75825,932,@user #FakeNews Stories #FakeNews Network url,raw_images/images_otweet_DataC/21498.png,0.0
75875,483,We've said it before & we'll say it again : The federal government does NOT cut a blank check to Planned Parenthood . url url,raw_images/images_otweet_DataC/44327.png,0.0
75925,259,Yes . Read this twice . Then RETWEET ! url,raw_images/images_otweet_DataC/18851.png,0.0
75975,1172,@user @user It's a hold-over from the election url url,raw_images/images_otweet_DataC/31058.png,0.0
76025,1632,It is true @user has taken down @user Literally ... url,raw_images/images_otweet_DataC/16494.png,0.0
76075,1047,"@user @user False analogy . "" collusion "" isn't even illegal . And going to a meeting to get possibly useful info isn't plotting a crime ... url",raw_images/images_otweet_DataC/20042.png,0.0
76125,1695,"@user @user @user @user @user @user We fought the American Revolution and won against all odds ending tyranny . They can do the same thing if they know the True Power instead of external power that #Democrats promote . It's time for them to know the Truth , stop living a lie and stealing what belongs to Americans . url",raw_images/images_otweet_DataC/27453.png,0.0
76175,1294,"1 ) Per @user , 60 % of Trump voters think HRC got "" millions of illegal votes . "" Hmm , where'd they get that idea ? Oh url url",raw_images/images_otweet_DataC/43792.png,0.0
76225,1090,"Trump blaming the victims in Puerto Rico , because of course he is url",raw_images/images_otweet_DataC/14407.png,0.0
76275,1801,Seriously ? Medicare & Social Security Are THE DRAIN ? I Think The Budget EXPOSES THE DRAIN ! #MSNBC #cnn #foxnews url,raw_images/images_otweet_DataC/20467.png,0.0
76325,1038,@user @user There's one of these false claims in almost every thread on healthcare . Why spread this easily debunked BS ? url,raw_images/images_otweet_DataC/36039.png,0.0
76375,1345,"A must-read = > The Complete Guide to Planned Parenthood Founder , Margaret Sanger url url",raw_images/images_otweet_DataC/35001.png,0.0
76425,601,HAPPENING NOW : Trump campaign puts out statement saying he believes Obama born in U . S . : url,raw_images/images_otweet_DataC/41729.png,0.0
76475,670,Soon ... you will be held accountable . Indicments incoming like the hypersonic nuclear missiles you helped armed for Russia . #HillaryForPrison #ClintonCrimeFamily #DeepState #killary #LiberalismIsAMentalDisorder url,raw_images/images_otweet_DataC/2531.png,0.0
76525,1183,Trump ends the birther issue . Now ... upward and onward to creating security & prosperity for America . url,raw_images/images_otweet_DataC/10759.png,0.0
76575,391,"@user New York Times , 1994 . Read 2nd paragraph : url url",raw_images/images_otweet_DataC/21618.png,0.0
76625,68,White House press secretary attacks media for accurately reporting inauguration crowds url url,raw_images/images_otweet_DataC/41173.png,0.0
76675,813,"@user @user Margaret Sanger , Founder of Planned Parenthood , In Her Own Words url url",raw_images/images_otweet_DataC/1768.png,0.0
76725,107,Bill Bragged Abt #HIllary Standing 11 hours of #Benghazi Questioning ! WHAT ABT 13 HOURS OF #BenghaziVictims HORROR ? url,raw_images/images_otweet_DataC/22586.png,0.0
76775,502,@user @user @user @user @user And this truth #racist #CrookedHillary url,raw_images/images_otweet_DataC/18620.png,0.0
76825,1418,"Milwaukee man receives "" cease and desist "" from senator for "" unwarranted telephone calls "" url url",raw_images/images_otweet_DataC/23653.png,0.0
76875,505,"This is proof that Bill Clinton in 1994 caused the problem in North Korea $ 5 billion and 2 nuclear reactors , it is all Bill Clinton's fault . url",raw_images/images_otweet_DataC/43056.png,0.0
76925,1906,@user @user @user @user @user No they haven't . This isn't a meme . It states fact and all those deaths were caused by gun control . Those were quotes from the individual url,raw_images/images_otweet_DataC/32607.png,0.0
76975,992,@user A partial list ... in case you forgot url,raw_images/images_otweet_DataC/38477.png,0.0
77025,433,Our Vice President @user is sick . url,raw_images/images_otweet_DataC/5579.png,0.0
77075,1842,"Trump : I prevented "" the horrendous Johnson Amendment "" from interfering with people's First Amendment rights . url",raw_images/images_otweet_DataC/44028.png,0.0
77125,250,"@user @user @user @user Yes I am proud to be a Conservative "" Deplorable "" ! And I will now show you how much Hillary cares about the likes of you , one of her supporters url",raw_images/images_otweet_DataC/1701.png,0.0
77175,1901,@user @user @user Per the Sunday Philadelphia paper ( no mouthpiece for the GOP ) had this chart that shows Medicaid is NOT being cut but growing more slowly . 1 / url,raw_images/images_otweet_DataC/27854.png,0.0
77225,1736,@user @user funny url,raw_images/images_otweet_DataC/43917.png,0.0
77275,1453,"@user Democrats can't be as stupid as HRC claimed . Can they be that stupid ? Haven't they realized the investigations have all led to HRC and BHO yet ? Are they really that brainwashed by MSM ? They really look pathetic . When the indictments are unsealed , liberal tears will fill a river . url",raw_images/images_otweet_DataC/11885.png,0.0
77325,616,Wonder where he got the Ninth Circuit stat from ? @user url url,raw_images/images_otweet_DataC/13780.png,0.0
77375,874,"Donald Trump calls on "" 2nd Amendment people , "" and the internet reacts url url",raw_images/images_otweet_DataC/38816.png,0.0
77425,1314,"On @user , @user slammed the media for not reporting on positive statistics from @user ' s first month in office . url",raw_images/images_otweet_DataC/29410.png,0.0
77475,690,OK . Here's the U . S . national violent crime rate 1960-2012 . Note that I didn't no cherry-pick the start dates to support any particular spin . url,raw_images/images_otweet_DataC/42601.png,0.0
77525,1257,Imagine what the media would do with this had it been @user url,raw_images/images_otweet_DataC/23750.png,0.0
77575,1846,@user That was the their plan ... url,raw_images/images_otweet_DataC/17637.png,0.0
77625,1993,More Trump on immigration re : deportations of criminals ( similar to both Obama / Clinton here . ) url,raw_images/images_otweet_DataC/14104.png,0.0
77675,1109,". @user : "" We have the highest tax rates anywhere in the world . How foolish is this ? "" url",raw_images/images_otweet_DataC/11167.png,0.0
77725,697,A downside of Twitter is that I have a character limit and can't point out all the factually incorrect things here : url,raw_images/images_otweet_DataC/19611.png,0.0
77775,722,"@user @user "" poor EC win "" lol . url",raw_images/images_otweet_DataC/18664.png,0.0
77825,151,#KeithEllison & #DebbieWasserman refusing to applaud a deceased army hero's wife . Say no more url,raw_images/images_otweet_DataC/35815.png,0.0
77875,1213,@user For this one reason alone ( ( EVERY CHRISTIAN ) ) in the United States of America should be voting for DONALD TRUMP TRUMP ~ 2016 url,raw_images/images_otweet_DataC/20930.png,0.0
77925,975,#DeathOfEmailBenghazi FBI corrects earlier statements & fully exonerates #Hillary . She NEVER lied about her emails ! url,raw_images/images_otweet_DataC/25289.png,0.0
77975,1264,@user @user Same with Planned Parenthood an organization which actively murders . NRA does not kill anyone . Not one member has committed mass murder . url,raw_images/images_otweet_DataC/38742.png,0.0
78025,1263,What a freakin joke . url,raw_images/images_otweet_DataC/3276.png,0.0
78075,1676,Hillary has all the money in the world but pilfers others ' property for herself . Can you guess her politics ? url,raw_images/images_otweet_DataC/17382.png,0.0
78125,847,"just in : "" Mr . Trump believes that President Obama was born in the United States . "" url",raw_images/images_otweet_DataC/4831.png,0.0
78175,1105,Let's set the record straight #PodestaEmails2 url,raw_images/images_otweet_DataC/11633.png,0.0
78225,1958,Lies and the lyin ' liars that tell them . url,raw_images/images_otweet_DataC/1907.png,0.0
78275,1952,@user @user Margaret Sanger . Hillarys mentor.This woman was a racist . Planned parenthood was created to limit black births . url,raw_images/images_otweet_DataC/15419.png,0.0
78325,1096,@user @user Obama has been lying forever . url,raw_images/images_otweet_DataC/5728.png,0.0
78375,611,Racist eugenist Margaret Sanger called black babies human weeds needing extermination is in the Smithsonain museum and Justice Thomas is not url,raw_images/images_otweet_DataC/22396.png,0.0
78425,1779,@user are you cucks for real actually russia have compromising material on the us president oops wrong one url,raw_images/images_otweet_DataC/38527.png,0.0
78475,1803,Why is this true ? url,raw_images/images_otweet_DataC/20452.png,0.0
78525,371,@user Patriots we know why were here this point of no return when pecker head Clinton gave North Korea two nuclear reactors Clanton screwed theUSA url,raw_images/images_otweet_DataC/14674.png,0.0
78575,1656,#NationalFlipFlopDay One thing that Hillary Clinton hasn't flip flopped on - her support of Repeal of Glass Steagall url,raw_images/images_otweet_DataC/33856.png,0.0
78625,99,"Trump tweets : ObamaCare in "" death spiral "" url url",raw_images/images_otweet_DataC/26279.png,0.0
78675,213,@user Why no headline for millions in #VoterFraud ? ? ? url,raw_images/images_otweet_DataC/28194.png,0.0
78725,1137,"#JobsReport 94,391 , 000 Not In Labor Force and 4.9 % unemployment rate url",raw_images/images_otweet_DataC/6713.png,0.0
78775,548,@user @user @user Look who's number one on this list ... url,raw_images/images_otweet_DataC/33889.png,0.0
78825,1002,"President-elect Trump , without evidence , claims "" millions of people who voted illegally "" cost him the popular vote url url",raw_images/images_otweet_DataC/7076.png,0.0
78875,1596,"@user @user @user @user @user @user I'm not making fun of anyone . If you belive that you are misinformed . Secondly David didn't survive the shooting he wasn't at the school , he was 3 miles away at home and rode his bike there when he heard about it . In his own words ! url",raw_images/images_otweet_DataC/19579.png,0.0
78925,1503," We do not want word to go out that we want to exterminate the Negro population .  Margaret Sanger , founder of PPH , 1939 #StandWithPP url",raw_images/images_otweet_DataC/10854.png,0.0
78975,1539,"@user TERRORISING TERRORISTS : For those curious about Trump's recommendation to study US Gen . John Pershing's anti-terror approach , here it is . url",raw_images/images_otweet_DataC/11478.png,0.0
79025,46,@user @user @user @user Obviously you are the one that is ignorant . url,raw_images/images_otweet_DataC/25650.png,0.0
79075,643,She Did More To Institutionalize Racism In Last 75 Years Than Any Other Person . Where Is The Left's Outrage Over Her Statue ? #ExposeTheLeft url,raw_images/images_otweet_DataC/42188.png,0.0
79125,437,@user @user @user @user @user @user Trump is on a roll url,raw_images/images_otweet_DataC/18068.png,0.0
79175,923,"THE WALL I BEING BUILT AS WE SPEAK PATRIOTS , DONT WORRY , BE PATIENT A LIST BELOW THAT MIGHT BE OF INTEREST TO ALL OF US . url",raw_images/images_otweet_DataC/32905.png,0.0
79225,1622,@user lets get official FBI stats out the eh . url,raw_images/images_otweet_DataC/30858.png,0.0
79275,349,"AG Jeff Sessions : "" With a good , lawful border many [ MS - 13 gang members ] would not be here . "" #Tucker url",raw_images/images_otweet_DataC/15080.png,0.0
79325,1342,@user Terror attacks in Japan : 0 Terror attacks in Poland : 0 Wht do they have in common ? Permanent ban on Muslim migrants . #OneLoveManchester url,raw_images/images_otweet_DataC/4770.png,0.0
79375,1268,"There Have Already Been 18 School Shootings in 2018 , and It's Only February url url",raw_images/images_otweet_DataC/5374.png,0.0
79425,892,Vote Trump if you've drank the snake oil #DontheCon has sold you about the murder rate going up despite these FBI stats : #FactsMatter url,raw_images/images_otweet_DataC/26203.png,0.0
79475,1960,"Thank goodness the Democrat reign of terror across the nation has been crushed . Fear not , the good guys are in charge again . #MAGA #tcot url",raw_images/images_otweet_DataC/24851.png,0.0
79525,1687,Wake up url,raw_images/images_otweet_DataC/8904.png,0.0
79575,576,Well this is awkward url,raw_images/images_otweet_DataC/37151.png,0.0
79625,109,"@user What do you call Obama's muslim ban ? I suggest "" hypocritical selective outrage "" url",raw_images/images_otweet_DataC/8694.png,0.0
79675,944,oh shut your mouth @user & report on how your buddy Hillary made millions selling US uranium to Putin url,raw_images/images_otweet_DataC/24358.png,0.0
79725,178,Sen . Tom Cotton rips White House's ' failed novelists ' url | AP photo url,raw_images/images_otweet_DataC/2068.png,0.0
79775,1404,@user @user @user @user You were saying ... url,raw_images/images_otweet_DataC/6238.png,0.0
79825,1383,@user @user Both of these guys bases are larger than ... sanders . url,raw_images/images_otweet_DataC/20554.png,0.0
79875,237,SURPRISE : Cash From Obama's $ 1.7 BILLION Payment To Iran Now Traced Going To Terrorist Groups . Obama's Legacy url #FridayFeeling #GovernmentShutdown url,raw_images/images_otweet_DataC/27699.png,0.0
79925,1608,Democrats have a knack for electing dumb people ! url,raw_images/images_otweet_DataC/42820.png,0.0
79975,1377,RETWEET if you think Keith Ellison and Debbie Wasserman Schultz refusing to clap for the sobbing ... by #MulcahyA url,raw_images/images_otweet_DataC/40474.png,0.0
80025,1931,@user He cut the deficit as a percentage of the economy by 2/3 rds url,raw_images/images_otweet_DataC/696.png,0.0
80075,604,"McMinnville High's mascot is , incidentally , a grizzly bear . url",raw_images/images_otweet_DataC/22030.png,0.0
80125,1020,"@user @user @user @user @user @user @user Fake map first of all considering that California , Washington and Oregon are all deep blue states , un believable the lengths you Trumptards go to think you you're right when your clearly not , smdh url",raw_images/images_otweet_DataC/25919.png,0.0
80175,58,". @user : "" It's the largest tax cut in the history of our country . "" url",raw_images/images_otweet_DataC/23075.png,0.0
80225,945,"Moments ago , President @user tweeted that the @user "" will issue the rule banning bump stocks . "" url",raw_images/images_otweet_DataC/1520.png,0.0
80275,171,@user @user @user @user going to just drop this here and walk away . Let it settle a bit . Where's the outcry now ? url,raw_images/images_otweet_DataC/15206.png,0.0
80325,1504,oh boy url,raw_images/images_otweet_DataC/34521.png,0.0
80375,504,"Trump falsely claims he won the popular vote "" if you deduct "" illegal votes : url url",raw_images/images_otweet_DataC/6615.png,0.0
80425,1522,RETWEET If you believe #CNN's @user helped Hillary Clinton start the #Birther Movement ! url,raw_images/images_otweet_DataC/4184.png,0.0
80475,568,STUNNING ! Democrats BOO Parents of the Girls Murdered by MS - 13 Killers in New York ( VIDEO ) url url,raw_images/images_otweet_DataC/33133.png,0.0
80525,558,". @user ' s office responds to @user press conference on #SB1 , blames Madigan & Dems for creating worst funding system in country . url",raw_images/images_otweet_DataC/31861.png,0.0
80575,1449,The rest of the world needs a fence to keep America's morons in ! #uspoli url,raw_images/images_otweet_DataC/24171.png,0.0
80625,1406,"@user @user Google "" nigro project "" "" human weeds we need to tend our garden "" "" 5 blacks to 1 white aborted at Planned Parenthood "" url",raw_images/images_otweet_DataC/3418.png,0.0
80675,1202,"Conway defends GOP healthcare bill that cuts Medicaid : "" Medicaid continues to be funded "" url url",raw_images/images_otweet_DataC/33996.png,0.0
80725,249," The whole post office thing , that's very much a perception he has ,  a source told Axios . "" It's been explained to him in multiple meetings that his perception is inaccurate and that the post office actually makes a ton of money from Amazon . "" url url",raw_images/images_otweet_DataC/33888.png,0.0
80775,1793,Fake news about the Parkland kids is still going viral on Facebook url url,raw_images/images_otweet_DataC/9545.png,0.0
80825,461,@user @user You people are just totally clueless ... are we now a dictatorship ? Look at the numbers ! url,raw_images/images_otweet_DataC/5805.png,0.0
80875,1157,Add your name if you agree : url url url,raw_images/images_otweet_DataC/19957.png,0.0
80925,323,Vote against cheaper medications . #DisappointMeIn4Words url,raw_images/images_otweet_DataC/34203.png,0.0
80975,361,"In 1970 , a women with a full-time , year-round job earned 59 % of what a man made . In 2015 , it was 80 % . url url",raw_images/images_otweet_DataC/20511.png,0.0
81025,1170,@user And we can thank the democrats for the danger we are in ! url,raw_images/images_otweet_DataC/8177.png,0.0
81075,172,"Trump promised not to cut Social Security , Medicare or Medicaid . Then he supported a Republican budget resolution that proposed slashing Medicaid by $ 1 trillion and cutting Medicare by $ 500 billion . #BernieResponds url url",raw_images/images_otweet_DataC/21933.png,0.0
81125,1325,Even the experts at @user contend that @user is irrationally pricing parcel service . @user can barely cover their costs leaving tax payers with the burden of their debts . It is time to rethink the postal service . Screenshot from Citi Research report 04/18 / 17 . url,raw_images/images_otweet_DataC/35658.png,0.0
81175,440,@user @user @user if you see this women in there watch her she steals furniture and art url,raw_images/images_otweet_DataC/43727.png,0.0
81225,1556,@user @user @user Here you go sweetie . url,raw_images/images_otweet_DataC/7710.png,0.0
81275,1158,"To the students and faculty of Santa Fe High School , we are with you . #MarchForOurLives url",raw_images/images_otweet_DataC/42056.png,0.0
81325,1057,@user So you're saying he totally lied in this interview last year then ... url,raw_images/images_otweet_DataC/7312.png,0.0
81375,1926,Our corporate tax rate is highest of any industrialized country in world . Must fix our broken tax code & make America more competitive . #jobs url,raw_images/images_otweet_DataC/22384.png,0.0
81425,1929,Happy #Pride2017 to everyone in NYC & across the globe . Never forget that LGBT rights are human rights & human rights are LGBT rights . url,raw_images/images_otweet_DataC/42240.png,0.0
81475,431,"Milwaukee man receives "" cease and desist "" from senator for "" unwarranted telephone calls "" url url",raw_images/images_otweet_DataC/15540.png,0.0
81525,1718,Pie Chart of USA's Discretionary Spending url,raw_images/images_otweet_DataC/27760.png,0.0
81575,530,@user @user This is #HillaryClintons hero . #PlannedParenthood founder url,raw_images/images_otweet_DataC/11190.png,0.0
81625,610,@user Woops ! Little Donnie caught lying again . url,raw_images/images_otweet_DataC/7138.png,0.0
81675,669,@user #BanIslam #BanShariaLaw Japan is SMART url ( 2/2 ),raw_images/images_otweet_DataC/28637.png,0.0
81725,1838,Those that say they #StandWithPPTX need to educate themselves on the evil woman known as Margaret Sanger . url,raw_images/images_otweet_DataC/19174.png,0.0
81775,1972,"@user @user @user just to be sure , you get the message ! You lie , Sir ! url",raw_images/images_otweet_DataC/23806.png,0.0
81825,1882,@user The founder of planned parenthood was a racist Eugenicist who believed blacks must be exterminated before they are even born . 52 million black babies have been killed since then . Where is #BLM url,raw_images/images_otweet_DataC/39128.png,0.0
81875,414,Only in Washington could a $ 71 billion increase be considered a cut . url,raw_images/images_otweet_DataC/26702.png,0.0
81925,338,@user The election results . Hillary did not win the popular vote . See picture . url,raw_images/images_otweet_DataC/36574.png,0.0
81975,1295,TRUMP attacks the wrong COURT . The Judge who issued this ruling doesn't sit on the 9th Circuit . url,raw_images/images_otweet_DataC/7203.png,0.0
82025,998,#PIZZAGATE is REAL . #Qanon url,raw_images/images_otweet_DataC/38725.png,0.0
82075,1051,Liberals scream that $ 25 billion is too much to build a wall . Look at the alternative : more illegals at a cost of billions more a year . url,raw_images/images_otweet_DataC/7172.png,0.0
82125,1722,I include a multi page article in my tweet and @user says send a link or shut up . You're tweeting faster than you think url,raw_images/images_otweet_DataC/31961.png,0.0
82175,488,"Today we remember the life and great legacy of Dr . Martin Luther King , Jr . #MLKDAY url",raw_images/images_otweet_DataC/11913.png,0.0
82225,1996,". @user : "" @user wants to abolish the Second Amendment . "" #Hannity url",raw_images/images_otweet_DataC/8374.png,0.0
82275,1866,Keith Ellison didn't clap or stand for Navy Seal Owens or his wife . No heart . No morals . No character . #Ryan #Seal #GreatGreatWall url,raw_images/images_otweet_DataC/33363.png,0.0
82325,1614,What's repulsive is that American citizens are dying just so DC crooks can line their pockets . @user #tcot url,raw_images/images_otweet_DataC/31492.png,0.0
82375,1888,"So , all you #Hillbots are cool with the Clintons being like shitty motel tenants that take the remote ? $ 200k STOLEN url",raw_images/images_otweet_DataC/35105.png,0.0
82425,1623,"Don't try to interpret these passages . They simply describe a man impressed by two things : numbers , and himself . Mostly himself . url",raw_images/images_otweet_DataC/41819.png,0.0
82475,186,@user @user This is horrid ! ! ! url,raw_images/images_otweet_DataC/31014.png,0.0
82525,1599,@user @user 3 . Yesterday he claims he passed more bills than Truman ... LIE .. Actually he's passed the least most legislation of past 7 presidents url,raw_images/images_otweet_DataC/16062.png,0.0
82575,105,Concern Grows Over Soros-Linked Voting Machines - url #Soros PIC url,raw_images/images_otweet_DataC/15814.png,0.0
82625,1682,Birtherism is #racism . It's meant to de-legitimize Obama's standing as president . #BasketOfDeplorables url,raw_images/images_otweet_DataC/43304.png,0.0
82675,1299,Fun Fact of the Day ! #DCCorruption #HillaryForPrison url,raw_images/images_otweet_DataC/20573.png,0.0
82725,1475,"ATTN : Gun Grabbing #Marxists AKA #Democrats My Parents Survived #Auschwitz I Saw A Movie Where Only The #Government Had #Guns It Was "" Schindler's List "" #2A url",raw_images/images_otweet_DataC/41497.png,0.0
82775,1496,@user @user @user @user #CA #Elites are so corrupt #CADems url,raw_images/images_otweet_DataC/11558.png,0.0
82825,1374,"Hahaha . The first time Trump told this Islamophobic lie , he said the fake massacre deterred terror for 25 years . Now up to 35 ! url",raw_images/images_otweet_DataC/33057.png,0.0
82875,2017,@user @user @user Here's the TAKEOVER LIBERALS want for USA Don't let them STEAL OUR LIBERTIES President Trump ! url,raw_images/images_otweet_DataC/24586.png,0.0
82925,69,Trump Nails Hypocrite Propagandist Who Never Mentioned Clinton's Russian Uranium #PressConference #VeryFakeNews url url,raw_images/images_otweet_DataC/22931.png,0.0
82975,1636,@user @user I can see the irony coming from you . url,raw_images/images_otweet_DataC/20192.png,0.0
83025,642,"So the cost of a couple Trump weekend trips to Mar-a-Lago , then . url",raw_images/images_otweet_DataC/15171.png,0.0
83075,1668,"Now , the NFL is murdering people reporting the Super Bowl is riggeged because they want us to go buy up as much of white supremacy's products for a Superbowl party . you to call off work to miss money while they making millions on a rigged game url",raw_images/images_otweet_DataC/13917.png,0.0
83125,241,USA politics interesting factoids ... url,raw_images/images_otweet_DataC/10421.png,0.0
83175,280,". @user : American people "" didn't care "" about Trump's tax returns . #ThisWeek url",raw_images/images_otweet_DataC/40946.png,0.0
83225,947,@user Was this pardon ok with you ? Did you protest ? url,raw_images/images_otweet_DataC/27390.png,0.0
83275,830,WATCH : Jake Tapper reads list of deadly school shootings so far this year url url,raw_images/images_otweet_DataC/29220.png,0.0
83325,1256,"Planned Parenthood is minority genocide . The founder , Margaret Sanger , wanted blacks exterminated . #StandWithPP #saturdaymorning url",raw_images/images_otweet_DataC/6638.png,0.0
83375,1364,"Nothing to see here , just the likely Republican nominee for Senate in Alabama wildly making stuff up , as usual . url url",raw_images/images_otweet_DataC/5368.png,0.0
83425,1300,"@user @user @user @user According to the CDC , about 98 % of mass shootings happen in gun free zones url",raw_images/images_otweet_DataC/15931.png,0.0
83475,210,"#TRUMP Cuts US debt by 12 BILLION in first month , #FakeNewsMedia remains silent #AmericaFirst #Budget2017 #MAGA url url",raw_images/images_otweet_DataC/13148.png,0.0
83525,979,@user @user @user @user I'd like to see you post something more recent . url,raw_images/images_otweet_DataC/3627.png,0.0
83575,714,"Learn about Margaret Sanger , Founder of Planned Parenthood url url",raw_images/images_otweet_DataC/21523.png,0.0
83625,2022,"@user @user And , Yasmine is wrong . The #LyingLiberals have called President Trump racist thousands of times , but never offer one example . Oh yeah , African American unemployment is the lowest in history , Hispanic unemployment , & women's unemployment . #HatefulLiberals url",raw_images/images_otweet_DataC/14478.png,0.0
83675,946,@user @user @user @user @user Undocumented illegals pay zero in taxes I don't know where you get that myth from they pay no federal or state taxes other than a sales tax url,raw_images/images_otweet_DataC/22368.png,0.0
83725,1218,"@user The FBI investigation proved Hillary lied to the American people . They found thousands of classified emails , including 110 that were classified at the time sent or received . url url",raw_images/images_otweet_DataC/7764.png,0.0
83775,1476,@user Stupid liberal you can't even look up #CNNBlackmale NUMBERS.Up is still in last place in News ratings . & you keep telling yourself on @user url,raw_images/images_otweet_DataC/18676.png,0.0
83825,803,@user Why do you think that all mass shooters turn out to be ... Democrats . ? Here is the answer ... url,raw_images/images_otweet_DataC/9669.png,0.0
83875,134,@user Thanks for wanting more of this . Resign . url,raw_images/images_otweet_DataC/41521.png,0.0
83925,1515,@user so Triah is going to vote for a woman who threatened this man's rape victims into silence url,raw_images/images_otweet_DataC/41816.png,0.0
83975,158,Margaret Sanger the founder of the first birth control clinic in America was born #OnThisDay 1879 url,raw_images/images_otweet_DataC/4433.png,0.0
84025,1760,"@user Can you fact check this for me , G ? Thanks RT @user #tcot url",raw_images/images_otweet_DataC/43132.png,0.0
84075,1627,General Pershing didn't do the thing Trump's referring to here url url,raw_images/images_otweet_DataC/22963.png,0.0
84125,618,"@user @user Like @user @user REFUSED to honor Senior Chief Ryan Owens , & disrespected his wife ! url",raw_images/images_otweet_DataC/3824.png,0.0
84175,1251,"@user @user @user I saw the inauguration with my own eyes . What is the Left's obsession with pretending that an inauguration did not take place on January 20 , 2017 ? So weird . url",raw_images/images_otweet_DataC/22579.png,0.0
84225,1919,"In his speech to Congress on Tuesday , Trump said American companies pay some of the highest tax rates in the world . That's just not true . url",raw_images/images_otweet_DataC/10565.png,0.0
84275,206,@user @user Cher you might want to Be Careful who U R calling a Racist . You supported one url,raw_images/images_otweet_DataC/38988.png,0.0
84325,976,@user I'm not sure if he doubled it or tripled it ... Hhhmmm not sure url,raw_images/images_otweet_DataC/8735.png,0.0
84375,1806,"#ICEoutofCA We need to keep guns from democrats , who have been all the mass shooters . url",raw_images/images_otweet_DataC/3606.png,0.0
84425,885,Conway : Birther theory started with Clinton campaign url | AP Photo url,raw_images/images_otweet_DataC/44363.png,0.0
84475,1229,@user Yes . I would say after 1966 we never heard from him . His district was worse off and John Lewis got rich . #DumpBlackCaucus url,raw_images/images_otweet_DataC/6519.png,0.0
84525,114,"Since 1900 , only nine electors have voted for other candidate or abstained . #ElectoralCollege url",raw_images/images_otweet_DataC/40466.png,0.0
84575,255,Why Trump is Right About Amazon url url,raw_images/images_otweet_DataC/32775.png,0.0
84625,524,"TRUMP SPOKESMAN : "" Mr . Trump believes that President Obama was born in the United States . "" url",raw_images/images_otweet_DataC/14716.png,0.0
84675,86,"@user @user To the demoncrat followers and group thinkers , just in case you forgot ... ( or didn't know ) url",raw_images/images_otweet_DataC/4311.png,0.0
84725,1356,@user @user @user Like taking candy from a baby . Good night . url,raw_images/images_otweet_DataC/18926.png,0.0
84775,1133,@user @user @user @user @user This is the left url,raw_images/images_otweet_DataC/20024.png,0.0
84825,1003,@user Heres ' the report from CBS cry baby ! Report away ! url,raw_images/images_otweet_DataC/34768.png,0.0
84875,1784,The gap between the middle & upper class in America is much bigger than in other countries url url,raw_images/images_otweet_DataC/23631.png,0.0
84925,1359,Hypocrisy much ? And you wonder why we laugh at you snowflakes . #MAGA #Dulles #Terminal4 #ACLU #HeWillNotDivideUs #MuslimBan url,raw_images/images_otweet_DataC/36333.png,0.0
